"uid","fileName","score","category","planarFactor","springFactor","bulgeFactor","shortSplitFactor","bendSplitFactor","colinearSplitFactor","opositeEdgeFactor","randomSplitFactor","collisionRadius","collisionStrength","foodIncMin","foodIncRand"
"0003_0082","particleLinks14_0003_0082_ambocc.png",0.,"black",5.88263246029,0.00111437608253,5.53645523535,0.00119509013859,5.21743420915,0.0786228957933,0.00249589253318,0.0175736866705,3.34087647404,1.80392027988,0.602107886903,8.35146351312
"0003_0083","particleLinks14_0003_0083_ambocc.png",8.,"brain",0.0355417694867,2.99183933392,0.00500361560584,0.193950651179,0.0189806295268,0.844097821136,0.610362757498,0.00521609398176,4.6729423574,1.19292144488,0.454404176046,9.84829704565
"0003_0084","particleLinks14_0003_0084_ambocc.png",0.,"black",4.73082245816,1.31246784374,3.14501938666,0.00594923520426,0.679446654205,0.00763752703485,5.18411248727,0.0161553296344,4.59497571135,0.518396759443,0.0251362169706,0.742823652749
"0003_0085","particleLinks14_0003_0085_ambocc.png",7.,"plant",0.398798067454,1.75548212232,0.00922629180766,0.0413282777391,0.0128282332225,8.26434808959,0.414888643922,3.63306130708,2.71997998624,1.34379721076,0.0113321442272,8.91768868928
"0003_0086","particleLinks14_0003_0086_ambocc.png",0.,"black",0.0126701650056,6.27686345732,0.0572565190848,2.31931109723,0.29062072117,2.8915355383,0.163661311313,0.0708925958279,2.07060381047,1.50710107217,0.138711347145,0.0597737167724
"0003_0087","particleLinks14_0003_0087_ambocc.png",8.,"brain",0.117672110756,0.316984556325,0.0873563804916,0.631540367754,0.296418621064,2.86604307738,5.0892649984,0.434694221935,3.51710887177,0.735663019256,0.086922745187,0.125098539546
"0003_0088","particleLinks14_0003_0088_ambocc.png",8.,"brain",0.228736106235,3.16992302998,0.00596010141942,0.00461533691078,0.834096745846,0.245321315906,0.645587405798,0.0132134468647,3.97613998828,0.238979633619,3.3444552637,0.358670404991
"0003_0089","particleLinks14_0003_0089_ambocc.png",9.,"balloon",0.0822401157416,0.206241977453,4.2009963135,9.55764714044,1.31573197264,0.0148312495433,0.00692080973334,0.162381159958,1.36139870937,0.322196989161,1.80357572993,0.0786112618105
"0003_0090","particleLinks14_0003_0090_ambocc.png",2.,"mess",0.0841043661475,0.0698595649203,0.00189606592772,0.0214166507097,0.0150051857619,0.00820322824944,0.0369003315148,0.00324964056739,3.78557961489,1.8956357709,0.067435885328,0.022898543729
"0003_0091","particleLinks14_0003_0091_ambocc.png",8.,"worms",0.0875233553298,1.58219275186,0.0159157946387,2.30342775542,0.011394668521,0.318440446236,0.135784393143,0.588868008829,3.96531163671,1.0317957461,0.040521602469,0.131598947503
"0003_0092","particleLinks14_0003_0092_ambocc.png",10.,"brain",0.0231116614312,1.98617879922,0.00479155341488,0.0524026343387,0.139362187302,3.56646907571,0.156514211843,0.0673533510145,2.6112592351,1.66055232349,0.130381165357,0.0365375801423
"0003_0093","particleLinks14_0003_0093_ambocc.png",3.,"mess",0.103495520906,0.230761978009,0.0183596080834,0.0941476790712,0.00163005990004,0.192078775447,3.12264661489,2.65364791755,3.99302388895,0.631549049949,2.84521399336,0.200146612555
"0003_0094","particleLinks14_0003_0094_ambocc.png",9.,"brain",1.2121270402,2.92348677275,0.0102890352309,0.214666214137,0.767499581761,0.377406784229,0.00279895613459,0.00236006921986,3.65130145743,0.670289555621,0.337937670653,0.280650483485
"0003_0095","particleLinks14_0003_0095_ambocc.png",0.,"black",1.20848051351,8.83633204796,0.118824976506,0.00313732218646,0.00370334660574,2.2191475369,5.46603615178,0.00573377225288,4.60908857103,0.743948031735,0.0939094519173,0.0180345726744
"0003_0096","particleLinks14_0003_0096_ambocc.png",1.,"nogrowth",0.830364806676,0.264775622645,0.0201229047584,0.0867870879787,0.815227030074,9.30564628785,0.0118358737592,0.0175150248743,0.381841151246,0.982057055013,0.278692373822,0.137469806967
"0003_0097","particleLinks14_0003_0097_ambocc.png",8.,"brain",0.0400296121366,0.175836444888,0.462103126149,0.0438220129156,0.273078338257,0.426365243771,5.20086594831,0.00172450227301,2.76816239269,0.170977749275,0.172961211321,1.80432633043
"0003_0098","particleLinks14_0003_0098_ambocc.png",7.,"worms",0.207940380313,1.19104098516,0.409112435199,3.43451898455,0.0170620570604,1.27023133462,0.0251408350876,0.301165520048,3.79928411933,1.57993988021,0.0958627023095,1.73663544032
"0003_0099","particleLinks14_0003_0099_ambocc.png",1.,"mess",0.0089262546782,0.0488152034705,0.00253743763465,0.00388876606649,0.0168533489489,0.00179777768392,0.0232875280286,8.95246235189,0.921016415952,1.43399310879,0.261462609444,0.376322937052
"0003_0100","particleLinks14_0003_0100_ambocc.png",9.,"brain",0.891639610732,0.573210412992,0.0118244412061,0.135060516581,0.00119194357721,5.42934432441,0.0362728950492,1.39645490437,3.17976697998,0.702640135212,0.132461486064,0.0184273890856
"0004_0001","particleLinks14_0004_0001_ambocc.png",5.,"animal",2.52321685714,0.0665577398998,0.00272625544336,0.0278943659768,0.00213408775302,0.00680581885715,1.23385305886,0.0659562800795,3.7646429208,0.379167908368,3.35921877312,0.392397861456
"0004_0002","particleLinks14_0004_0002_ambocc.png",9.,"balloon",0.0027888323814,0.0199215710731,0.228475013438,7.78769386946,1.0758792927,0.158011084109,4.7671228697,0.00234417403221,0.915947325754,1.06218536392,0.903624203707,0.0537384966212
"0004_0003","particleLinks14_0004_0003_ambocc.png",0.,"nogrowth",0.0200906954187,0.0156411079134,3.17549982547,0.315984355958,0.984126587603,0.0125214452426,0.00120847236133,0.790524330219,0.478474014704,0.48608108976,1.36446021197,1.09910022089
"0004_0004","particleLinks14_0004_0004_ambocc.png",8.,"brain",0.0208788912693,1.15249814615,0.00150707616849,0.167802222553,0.0139685253021,2.13046468575,0.00603423383202,0.00176047611383,3.75741708274,1.02400447453,2.9097132216,0.779268427023
"0004_0005","particleLinks14_0004_0005_ambocc.png",3.,"mess",1.00336730543,0.0438641808349,0.289945884566,0.00119703539508,0.186264034621,0.0828474888486,2.63914539311,0.808979495615,4.55400279965,0.754545414062,0.172683884915,4.12748608931
"0004_0006","particleLinks14_0004_0006_ambocc.png",8.,"brain",0.101816976057,1.14419170446,0.00346085848471,0.526134262655,0.0719042707534,0.739467697507,0.248748926943,0.0143027928231,3.79124646613,0.600511494047,0.151510800804,0.120982095322
"0004_0007","particleLinks14_0004_0007_ambocc.png",8.,"brain",0.0887805779565,0.568652621283,0.0055692232917,0.153534885536,0.0327868232061,0.465266141224,3.32367780144,0.154834646447,3.20484300235,0.217914183189,0.0235659546839,0.30887479051
"0004_0008","particleLinks14_0004_0008_ambocc.png",9.,"balloon",0.623037552215,3.44151889635,0.571708286541,0.58235149844,0.0117303552517,1.62575167252,0.0219431445386,5.32897483106,0.428203000617,0.708439340968,0.0456330432107,0.60160107198
"0004_0009","particleLinks14_0004_0009_ambocc.png",0.,"nogrowth",0.292769144922,0.288819418599,0.503762274138,1.12746990637,0.00639171008618,3.93688410578,0.0113119707113,2.82290978384,0.577391705699,1.20913143661,0.0323706553087,0.139092768853
"0004_0010","particleLinks14_0004_0010_ambocc.png",2.,"mess",0.00132032460363,0.117676530579,1.71197358816,0.00222291512934,5.69506325311,0.947638777695,0.197262631895,0.00216317872525,2.31466829717,1.83922524091,0.775917260789,3.92636413849
"0004_0011","particleLinks14_0004_0011_ambocc.png",7.,"balloon",0.00828095020241,0.0198771968551,2.1716781688,0.163460474735,0.495746571503,0.016084715812,0.00653196263345,1.34806079947,1.30041335765,0.25170707985,3.72604243593,0.776937812011
"0004_0012","particleLinks14_0004_0012_ambocc.png",8.,"brain",0.0144029211308,2.91890433545,0.00821504106416,7.90792129324,0.521592261411,6.46474222716,0.453136309871,0.0032073044823,3.16367666725,1.92583727049,0.361026647335,0.351211452665
"0004_0013","particleLinks14_0004_0013_ambocc.png",9.,"balloon",0.00861194103625,0.0464152814755,1.57641249784,0.100236427207,0.276325499245,0.00424869128764,0.30831877646,0.00422989020918,1.59148534499,1.03912732327,0.151797178437,0.0508861184305
"0004_0014","particleLinks14_0004_0014_ambocc.png",0.,"nogrowth",0.0155549692646,4.31382311395,0.0267668224496,1.95526148561,0.110776677757,0.0252753274804,0.0633884750843,5.93288787664,0.59620238903,0.749324085615,0.0177759485955,2.78163607248
"0004_0015","particleLinks14_0004_0015_ambocc.png",8.,"balloon",0.00101460545439,0.0101227246094,2.59986114543,1.49772902165,0.00124694537662,0.34410572084,0.0331187137834,0.101909672143,0.223320610414,1.19496945642,0.065766896758,1.38980864331
"0004_0016","particleLinks14_0004_0016_ambocc.png",2.,"mess",0.0479993327729,0.00495863571834,1.04170608981,0.347693706618,0.0565307537233,0.716168844782,0.0666623403944,5.84027591311,2.50328527786,1.09166658446,0.19782133625,0.020758476329
"0004_0017","particleLinks14_0004_0017_ambocc.png",2.,"mess",0.00190366509867,0.00624749481493,0.341126124141,2.62387706512,0.0113218310259,0.12298332356,0.104315296347,0.209435726978,4.26458430985,1.60305159481,0.300530375963,0.727284688037
"0004_0018","particleLinks14_0004_0018_ambocc.png",3.,"mess",0.40102728714,0.018971833528,0.684005954533,0.00296210527164,0.013721191647,5.20715299157,0.122086459216,8.69848518322,4.05462825968,0.150921406818,4.69405824128,4.85485716451
"0004_0019","particleLinks14_0004_0019_ambocc.png",9.,"brain",0.146327251247,0.655199782506,0.0330217011851,0.033438827591,0.00411591427607,0.578444739881,0.334986102732,0.0261299633817,3.62637434621,0.938942748502,0.0408674967738,0.28932701512
"0004_0020","particleLinks14_0004_0020_ambocc.png",0.,"nogrowth",0.977652887359,2.21010406849,0.00260969842997,0.0656716631491,0.00616126144989,0.00130907487163,0.153147939754,0.276070724339,1.67449801829,0.362978096114,0.18008925003,9.84848954951
"0004_0021","particleLinks14_0004_0021_ambocc.png",3.,"nogrowth",0.744333894017,0.828132204594,0.252916990181,0.767994257969,0.00907464481043,3.92106748444,0.0434184320094,1.48856147266,0.566496338166,0.0736425006326,0.0127261668605,1.52449110452
"0004_0022","particleLinks14_0004_0022_ambocc.png",9.,"brain",0.0305531232284,0.998431181761,0.00146732517568,0.166083395136,0.00689685094423,5.50863458986,0.0074781606061,0.00247505072433,3.75608256832,0.636982816003,2.85647292125,0.231220042792
"0004_0023","particleLinks14_0004_0023_ambocc.png",7.,"worms",0.0214034007497,0.179940620312,0.00838165466075,0.102863265107,0.00617736297439,0.0116253056502,0.00446922221995,0.00739347505538,3.93212877918,0.0647882724574,0.107826280832,0.0705852475937
"0004_0024","particleLinks14_0004_0024_ambocc.png",0.,"black",0.0235437921992,3.31821923966,3.59051901515,0.0317272625234,2.11459781994,0.0105764990951,0.00783497427045,0.856441634739,3.07846207174,0.464396953462,0.017501740993,8.97583517864
"0004_0025","particleLinks14_0004_0025_ambocc.png",0.,"nogrowth",0.0139500770917,0.0285970519853,0.945807468942,0.43713431599,0.41138127763,0.0108816706995,0.00957110958662,3.79946814913,0.541531077423,0.447184892827,2.44858223704,0.929349383728
"0004_0026","particleLinks14_0004_0026_ambocc.png",7.,"plant",0.507977540993,4.16269408052,0.00117513839724,0.586511784621,0.00438027753971,0.0185185604028,0.144327711236,1.21666726262,2.08266009129,1.23265824497,0.0814990416603,0.569622356166
"0004_0027","particleLinks14_0004_0027_ambocc.png",0.,"nogrowth",0.00580117069778,1.06220694795,0.13855573814,1.25743870677,0.316950692989,0.00431359149407,3.71614715876,4.32376938367,1.28780944569,1.64079906889,3.88268089284,8.47977519589
"0004_0028","particleLinks14_0004_0028_ambocc.png",0.,"nogrowth",0.00116654704367,0.00297461125044,0.354687624574,3.03624790929,1.09076522533,0.0526705482103,0.5973065461,0.00160365448841,1.06710076394,0.222024372171,0.777020566609,0.437562580864
"0004_0029","particleLinks14_0004_0029_ambocc.png",0.,"nogrowth",0.00282667396082,0.502903947579,0.229365480269,0.00415061726746,0.455988430419,0.714763365644,0.00712484768741,0.11844800077,1.78525674325,0.0948685951355,0.293724778247,2.64413511263
"0004_0030","particleLinks14_0004_0030_ambocc.png",2.,"mess",0.00173815363927,0.167371192362,0.0632120075398,0.636197828429,1.93852238658,2.77699604323,0.00732764587501,0.00136880280377,2.3091467941,1.5932111137,0.556994894705,0.16210485274
"0004_0031","particleLinks14_0004_0031_ambocc.png",0.,"nogrowth",0.635052594413,3.69486040126,0.200755632807,0.273517075649,0.01106270572,1.45825026891,0.0180418126122,6.72135714852,0.284000767032,0.333969792358,0.0605328056317,1.38561970752
"0004_0032","particleLinks14_0004_0032_ambocc.png",8.,"balloon",0.00132799360115,0.00245614767589,0.370972733083,6.44998082366,1.65379787775,0.157407832243,1.03321528417,0.00283763191817,0.0971657547214,0.439036274348,0.42226087642,0.199327161467
"0004_0033","particleLinks14_0004_0033_ambocc.png",0.,"nogrowth",1.04002481607,5.39598375287,0.00200180251468,0.0463869884649,0.0122441461624,0.00156218361441,0.254077841913,0.0645433479915,1.85214005936,0.173560066552,0.214311458855,0.10604844863
"0004_0034","particleLinks14_0004_0034_ambocc.png",9.,"balloon",0.00608165922798,0.0185382570154,0.293692294975,7.84692652575,1.75024963925,0.1907989773,6.89245686848,0.00325351167978,0.779070183746,1.11836544794,0.750069028057,0.123893801199
"0004_0035","particleLinks14_0004_0035_ambocc.png",7.,"mess",0.00827036050134,0.0194500142104,2.51882324988,0.0672627271719,0.502778504766,0.0156473815124,0.00778680216227,1.81743325901,1.44425184068,0.285985758832,4.04288121746,0.668161615021
"0004_0036","particleLinks14_0004_0036_ambocc.png",8.,"balloon",0.00477714496922,0.0501546882393,0.713874471997,0.250848880901,0.196640182384,0.00390575616114,1.15575529659,0.00162159168024,0.237641634984,0.640333692192,0.782604135487,0.0444357581492
"0004_0037","particleLinks14_0004_0037_ambocc.png",10.,"balloon",0.377764960493,0.882949898953,0.215873597627,1.95579054295,0.0116527740456,3.26119962195,0.0225100943922,2.28625843284,0.739385463061,1.27696168894,0.0243424489602,0.620050299314
"0004_0038","particleLinks14_0004_0038_ambocc.png",4.,"mess",0.00444227747118,1.18233268743,3.548558219,0.0191364012238,6.88427821885,0.00208533473099,0.00942231039444,0.811552042837,3.11397272589,0.767892874186,0.0304918861789,7.03137522745
"0004_0039","particleLinks14_0004_0039_ambocc.png",8.,"brain",0.13690392766,0.549661902321,0.00590657070798,0.103431157903,0.025673469685,1.56891701895,1.25173064105,0.198289769568,2.74392631816,1.45581844937,0.100652046558,0.315083682155
"0004_0040","particleLinks14_0004_0040_ambocc.png",0.,"black",0.0266410803968,4.11582615151,2.25646542723,0.315371625006,0.00451084872674,0.00491130301406,0.00648869043979,0.404644919977,0.71880488162,1.31846866363,0.0234656420112,0.0131269432861
"0004_0041","particleLinks14_0004_0041_ambocc.png",0.,"nogrowth",0.00240904129026,0.0313633300286,1.32802183831,0.016585836594,4.89322832412,5.59304530262,0.0188665141292,3.21856550657,0.105645960027,0.843435773685,2.4457554143,4.22870916314
"0004_0042","particleLinks14_0004_0042_ambocc.png",0.,"black",0.0187454510777,5.43172636108,0.00137036249353,0.699316775525,0.0360400845378,0.0374873012469,0.00163061305857,0.00341985562621,3.37839395669,1.32622280098,0.888878073071,0.104339276247
"0004_0043","particleLinks14_0004_0043_ambocc.png",2.,"mess",0.0084921495998,0.922353278274,4.23972168903,0.0210037102489,2.75074521678,0.00210517301116,0.00707075175213,0.646345970324,2.64504234921,1.72007749425,0.0245048917927,7.95643941329
"0004_0044","particleLinks14_0004_0044_ambocc.png",8.,"balloon",0.00131033478104,0.00287077121134,0.362052855995,6.07511220425,1.12748212172,0.124732804962,0.917023891552,0.00321707959663,0.0802567098867,0.114527004779,0.60393379266,0.249482628957
"0004_0045","particleLinks14_0004_0045_ambocc.png",0.,"black",0.0100456941542,4.61216711596,0.0083900591775,5.54618446377,0.370476476256,1.09432883004,0.473930000647,0.00409854403491,2.28941725915,1.36407390818,0.235553164726,0.355699196122
"0004_0046","particleLinks14_0004_0046_ambocc.png",4.,"mess",0.00845418847849,1.48537699716,1.15669858714,0.094043737029,0.0383932030463,0.00272337647348,0.00216598276776,0.285717678541,0.898137680402,1.26496561742,0.0198151984021,0.018900517522
"0004_0047","particleLinks14_0004_0047_ambocc.png",0.,"nogrowth",0.013160832213,3.36368677916,0.00183718301453,0.972169501845,0.708543016799,0.0032543936538,0.019759299383,0.149561871888,1.63044341921,0.49727681573,0.0523598512616,8.80748576725
"0004_0048","particleLinks14_0004_0048_ambocc.png",1.,"mess",0.0171850013117,0.093853855313,0.0239094260395,0.251505343161,0.01500315832,7.32557337741,1.09103904873,1.41129261306,1.77349148383,1.63327709615,0.328614829687,8.37063923883
"0004_0049","particleLinks14_0004_0049_ambocc.png",4.,"mess",0.00637216959978,0.131544567007,0.122317559159,0.385350636354,0.0217993158449,4.95367383076,0.289245379603,1.14093268968,1.90570085596,0.591348268079,0.181616958306,4.73294903172
"0004_0050","particleLinks14_0004_0050_ambocc.png",7.,"plant",0.0210349382335,0.112919727062,4.04877350929,0.0606250260079,2.29460397177,0.0291898935037,0.00307296327908,0.888993700339,0.958679124712,1.22138940901,0.66560510183,1.22410883098
"0004_0051","particleLinks14_0004_0051_ambocc.png",4.,"mess",0.0106898070531,1.44621771303,0.00116923404438,0.977091061923,1.90102871316,0.00193119299688,0.218399077136,0.18486464926,1.74170545073,1.76537176731,0.0512074914111,7.79689732086
"0004_0052","particleLinks14_0004_0052_ambocc.png",7.,"worms",1.61990148366,0.0598489919254,0.00137513366039,0.0326769843777,0.0115883268276,0.00368446944349,0.537967666671,0.0511282607208,3.41136411102,0.0853923439153,1.28758657543,2.00344359874
"0004_0053","particleLinks14_0004_0053_ambocc.png",3.,"mess",0.00206365738339,0.00986944804996,0.221444327804,7.37712353668,1.67739357732,0.154131756587,4.87110907442,0.00248131168447,1.18972923933,1.17056783793,0.348589519854,0.0358348093607
"0004_0054","particleLinks14_0004_0054_ambocc.png",0.,"black",0.223764245933,4.87927308935,0.00192523007805,0.543539020874,0.00374792943677,0.0234132305699,0.0451867238157,2.89816146928,1.77041714156,1.28598034483,0.103551038014,0.993863734123
"0004_0055","particleLinks14_0004_0055_ambocc.png",10.,"brain",0.00165633781572,1.22435775349,2.73772474914,0.181508602821,0.039758572012,1.80403243991,0.207446265933,0.988942856433,3.31941306122,0.309285064533,0.0222904831118,0.155115385008
"0004_0056","particleLinks14_0004_0056_ambocc.png",0.,"black",0.00111642728999,0.0345483924159,6.2652019574,0.0183529520031,4.56821490156,6.84392854569,0.00386703693514,4.83033998439,1.24473270727,1.30740701569,0.562757890519,6.42597669408
"0004_0057","particleLinks14_0004_0057_ambocc.png",9.,"balloon",0.00879349362898,0.0102329305176,1.42899721864,0.0180683248776,0.00252112194033,0.0515353545071,2.75746153923,0.00146400359659,0.420933112465,1.94378180101,0.166624886805,1.03976781241
"0004_0058","particleLinks14_0004_0058_ambocc.png",8.,"brain",0.0167818815557,1.74604099142,0.0237026495425,2.88999070146,0.20467647644,2.57910761471,0.341904679428,0.0413554634911,1.90937291899,0.869410731503,0.0550418000562,0.238237416359
"0004_0059","particleLinks14_0004_0059_ambocc.png",10.,"brain",0.030105293983,0.69346156043,0.00111067476653,0.160723724109,0.00172072543758,6.5034420391,0.00332785169997,0.00144985180748,4.17836961628,0.488531217088,0.398816594865,0.275473648836
"0004_0060","particleLinks14_0004_0060_ambocc.png",9.,"brain",0.0414792200617,1.88773737955,0.0110716152343,2.16535295961,0.158959273865,2.08689886419,0.247298653643,0.0150608122999,2.47409294434,0.355081870356,0.170388509336,0.366202303978
"0004_0061","particleLinks14_0004_0061_ambocc.png",3.,"mess",0.00543529503315,0.954435617485,2.92724419896,0.0237053655091,2.58994135608,0.00127843063337,0.00663680002086,0.625827873869,2.81309889237,1.3158228045,0.0220622022571,7.29787880281
"0004_0062","particleLinks14_0004_0062_ambocc.png",3.,"mess",0.0447551795271,0.0298069393482,0.023288203558,0.050653343569,0.0270910173735,0.0103138743167,1.23666753875,0.032809556292,2.93288219092,1.61921524354,0.0248330446164,0.0527604285276
"0004_0063","particleLinks14_0004_0063_ambocc.png",8.,"plant",0.173874477592,1.37374871018,0.200758968226,0.512711853897,0.0172912721889,3.31666290833,0.0434891177381,2.54275218477,0.671404161462,1.25850642904,0.0286278088961,0.505650484052
"0004_0064","particleLinks14_0004_0064_ambocc.png",0.,"black",0.00245993761792,2.50446432529,6.10011519435,0.0143355858875,0.0475659050181,0.0316018646615,0.00380075232649,0.051321287752,3.48512150553,1.12459029204,0.180047914747,0.0108127322301
"0004_0065","particleLinks14_0004_0065_ambocc.png",2.,"mess",1.87359808922,0.0254706071671,0.0102694012479,0.00129577593187,1.14697044097,0.00760685631341,0.804726773184,0.0246529365528,4.90483268336,1.40781677139,0.480212657841,0.483995935342
"0004_0066","particleLinks14_0004_0066_ambocc.png",7.,"plant",0.00631200117223,0.41124699809,0.0119472350053,0.119910247823,0.0391672972526,0.00916841250529,0.00200099565976,0.00519049830315,3.90092623521,0.09542425604,0.0286535829258,0.0719802291889
"0004_0067","particleLinks14_0004_0067_ambocc.png",9.,"brain",0.169501035554,1.49113311492,0.00501004873854,0.0320631684154,0.43114033146,1.45986181206,0.473701774178,0.0321540394221,2.45909776009,1.19286069204,0.0482553867515,2.78592877203
"0004_0068","particleLinks14_0004_0068_ambocc.png",3.,"mess",0.0268621127304,0.0204141542536,1.42731328505,0.00185903702498,0.270899747312,0.0398955283887,0.137758201617,0.0371788870321,3.57052991691,1.0771472449,0.125571176403,0.258448971481
"0004_0069","particleLinks14_0004_0069_ambocc.png",9.,"balloon",0.00655112228398,0.0096325077299,1.31513973945,0.00891796818986,0.00264363273454,0.0275265175812,2.26303817147,0.00149213976075,0.260057030794,1.94985578537,0.133665156863,1.15713852992
"0004_0070","particleLinks14_0004_0070_ambocc.png",9.,"worms",0.00149477473622,3.8940030062,0.0105274850538,1.61853947679,0.255004194518,0.072253728983,0.00510674487616,0.00141624063537,4.09717456989,1.80863137003,0.043796468356,0.0217555698581
"0004_0071","particleLinks14_0004_0071_ambocc.png",7.,"worms",1.12094514244,1.45899871321,0.00677811755622,2.41484334794,0.197034909131,0.469912898003,0.035522452251,0.408056696637,3.35674199364,1.8714010963,0.0334084614101,1.06849416957
"0004_0072","particleLinks14_0004_0072_ambocc.png",7.,"brain",0.0289568422607,0.92744235825,0.00117785790358,0.143477220406,0.0186506022296,1.71080607275,0.0101877698306,0.00178916807946,3.67075606862,1.11317733269,3.09428536938,1.09983146721
"0004_0073","particleLinks14_0004_0073_ambocc.png",7.,"plant",0.0215135419824,0.136914618045,2.86674982307,0.045180182083,3.21948658744,0.0317048833876,0.00371259416504,0.603674274076,1.01025150309,0.667457363927,0.675560140275,1.01982662723
"0004_0074","particleLinks14_0004_0074_ambocc.png",9.,"worms",0.00162822727814,2.44714603525,0.0208333168602,1.0952662571,0.184092528629,0.0155086480311,0.0010175912614,0.00503547660214,3.98239510775,0.165018995613,0.0222538737671,0.0149228988675
"0004_0075","particleLinks14_0004_0075_ambocc.png",8.,"animal",0.00409075990281,3.55805411325,0.0241085452293,0.0807949491488,0.0583759222986,0.0105126378635,0.0119385740555,0.148228225902,4.27940187852,0.681158593685,0.031957513179,0.0343348259792
"0004_0076","particleLinks14_0004_0076_ambocc.png",9.,"balloon",0.321037268975,1.37839164632,0.222768814343,1.57362553865,0.00781812771291,4.71686954528,0.0191555036187,2.6113802212,0.739684034608,1.18717675877,0.0210923586558,0.693394071219
"0004_0077","particleLinks14_0004_0077_ambocc.png",4.,"mess",0.0025536822374,0.553325614307,0.0427678578528,4.16771959652,1.38315197536,0.00429186444369,0.0033941723266,0.0346861978116,4.88475148555,1.55811257108,0.772326677998,0.226460369118
"0004_0078","particleLinks14_0004_0078_ambocc.png",1.,"mess",0.0314265903789,0.0321574779387,5.4517568772,5.51853168295,5.05479758749,0.237335637492,1.39313243546,0.00390777051801,0.0890321029097,1.32735516128,0.121436181107,8.60783639985
"0004_0079","particleLinks14_0004_0079_ambocc.png",0.,"black",0.275249323878,0.389885620559,8.27710504311,5.88514931098,5.72088553299,0.00578540151815,2.83119049577,0.00623515157094,1.05194428115,1.68202398915,0.0622528194672,0.020942714954
"0004_0080","particleLinks14_0004_0080_ambocc.png",7.,"plant",0.00140279183893,1.75650607287,0.278751524981,0.00353556077312,0.286195207425,0.0222855347163,0.0104284292351,0.0319452333983,2.40493657757,0.778148094741,0.0283357786732,0.0175456225833
"0004_0081","particleLinks14_0004_0081_ambocc.png",9.,"animal",0.042076256607,0.103631932549,0.874644860665,0.00190272456644,0.295661193919,0.047148816805,0.492132370224,0.025334336138,3.55996576992,0.0591163246773,0.0187936719491,0.267916539936
"0004_0082","particleLinks14_0004_0082_ambocc.png",7.,"worms",0.00794027992273,0.458193864461,0.0104352428435,0.266636014168,0.0459629728376,0.00941416618112,0.00263819254663,0.0042806338664,4.01495793489,0.129607771377,0.0370679377099,0.0590419615441
"0004_0083","particleLinks14_0004_0083_ambocc.png",0.,"nogrowth",0.512791432475,4.67064016976,0.234389918118,0.580794003078,0.0106808130895,1.67370501986,0.0240749401996,4.80104853848,0.228733776878,0.903045328966,0.0611800698578,0.930276924528
"0004_0084","particleLinks14_0004_0084_ambocc.png",9.,"balloon",0.10180942289,0.105864457313,1.83818654034,0.235113058257,1.11942393304,0.00702041969064,3.50777470814,0.0899018653632,0.199276301398,0.71212915163,0.0616557911526,0.0130062050776
"0004_0085","particleLinks14_0004_0085_ambocc.png",8.,"brain",0.0141478655867,2.05262158006,0.00585265745562,3.16403828801,0.240681062171,0.382119234451,0.218115309431,0.00469761875457,2.34067212368,0.522689440279,0.154290470638,0.2801687924
"0004_0086","particleLinks14_0004_0086_ambocc.png",8.,"brain",0.0199992631678,1.78222574627,0.00151229880618,0.162731056367,0.0137866346649,1.63387732583,0.00506409184688,0.00195999831483,3.19738839825,0.903657382176,2.99803720233,0.549700677919
"0004_0087","particleLinks14_0004_0087_ambocc.png",7.,"animal",0.0014918454171,0.655205591896,1.40849444037,0.00203006874298,0.073222111278,0.0619667928863,0.00251132162254,0.0408222649076,2.86352118011,1.27097471325,0.119709577778,0.0389304876764
"0004_0088","particleLinks14_0004_0088_ambocc.png",1.,"nogrowth",0.620994525119,2.3686413559,0.298065115793,0.486170492707,0.0117506762168,3.04692996218,0.0155316628778,6.65247818913,0.344406611961,0.809527571252,0.045582926014,0.620158469132
"0004_0089","particleLinks14_0004_0089_ambocc.png",9.,"worms",0.00163331577071,2.23394792299,0.016707637402,0.972676076712,0.241957255311,0.00896465250626,0.00116122912991,0.00290172511007,3.9559964886,0.160442924297,0.0282153163852,0.0122326561128
"0004_0090","particleLinks14_0004_0090_ambocc.png",10.,"balloon",0.0144406634368,0.0152427221609,0.833712577563,0.0132417555789,0.00223300017337,0.0194255968346,1.49975440102,0.00195625743891,0.724268609163,1.62306497237,0.129734058484,0.529070928153
"0004_0091","particleLinks14_0004_0091_ambocc.png",8.,"plant",0.00484204658623,1.96185222879,0.0231504572012,0.0679647378643,0.0566229647902,0.0187622001928,0.00893856763378,0.24585646292,3.7590249414,0.55678616214,0.0621694440568,0.06698933912
"0004_0092","particleLinks14_0004_0092_ambocc.png",9.,"brain",0.0437056224415,3.10062743467,0.00863869794254,2.43747561421,0.258652762429,2.04371782955,0.236612942345,0.0192475783916,2.42116394111,0.521122005469,0.218476527908,0.55714970163
"0004_0093","particleLinks14_0004_0093_ambocc.png",3.,"mess",0.0222513302508,1.83263652402,0.121250567735,0.195178275664,0.00148251740645,2.2112259106,0.00128266040714,0.00111535633088,3.60636888116,1.15441055437,8.15825708004,0.462612529098
"0004_0094","particleLinks14_0004_0094_ambocc.png",5.,"plant",0.00395165970718,1.16744873206,3.66213406406,0.0166330130228,6.27436284086,0.00194521811629,0.00939013357135,0.956296488515,3.16698823956,0.71378805918,0.0309552666239,3.24026637364
